5.2321869964876315	7.497283764918028e-43
5.265944329787587	6.167784451174582e-43
5.332259824328805	5.0922859913249185e-43
5.399410448248694	4.186261498778006e-43
5.467406718562679	3.4340364833332814e-43
5.536259284729871	2.807895446284453e-43
5.605978930320975	2.2983939411714147e-43
5.739078435698273	1.733820734132497e-43
5.811352238997201	1.3117554167294884e-43
5.884536206306226	1.0818547517815294e-43
5.958641799572656	8.999639447397406e-44
6.120099735584317	7.074135105338301e-44
6.211288878683816	5.502138419520073e-44
6.39655054712646	4.1488822947141725e-44
6.576585567786238	3.080259239960315e-44
6.7568569000356495	2.34749827671743e-44
6.996759606061393	1.7866039309964377e-44
7.171101404618167	1.3839978571803178e-44
7.4344468250091715	1.0959221655087676e-44
7.653288225323945	8.732438779024452e-45
7.830911365867772	7.179613442054956e-45
8.15925275656343	5.657934981547968e-45
8.54786363302512	4.42835034397196e-45
8.874884375855958	3.553551263015335e-45
9.214416147270414	2.878981161097216e-45
9.566937589188457	2.3616600025877852e-45
10.004774964107705	1.91234807074703e-45
10.383102891783649	1.5768777720482695e-45
10.760423708687878	1.3040797227361787e-45
11.327810478391058	1.0463513323933886e-45
12.151855176262675	8.450904452301916e-46
12.793419371799855	6.9323701385686854e-46
13.679912282905121	5.678296435944262e-46
14.579834854635747	4.651045644606223e-46
15.521289608077629	3.8815865912781976e-46
16.627253563271474	3.2157990510803445e-46
18.036334316369796	2.6615895990510414e-46
19.824991954184163	2.2912678852192287e-46
22.45233266550203	1.9222954561214183e-46
25.605271392873558	1.603647139092448e-46
29.384264057796315	1.362660361327787e-46
33.72098506476329	1.1826237227387312e-46
38.6977475937938	1.070695208740304e-46
44.409013139945344	1.088443723860964e-46
50.963184440743184	1.1506583305844334e-46
58.484663015513306	1.2269499734607987e-46
67.11621036976695	1.3206489603015167e-46
77.02165768150107	1.4326760118230647e-46
88.38901540064599	1.5651956647089235e-46
101.4340417834459	1.7274654011255136e-46
116.40433809437621	1.9155350967282773e-46
133.5840482046259	2.140774518211938e-46
153.29925178791885	2.4094160071899455e-46
175.92415347929196	2.71601814707634e-46
201.88818547022103	3.0905346145452985e-46
231.68415835097943	3.527723838337617e-46
265.87761490738336	4.045717758947613e-46
305.1175644117577	4.647041975133348e-46
350.14880115045685	5.3544840807659536e-46
401.826040999879	6.169623585195364e-46
461.1301443704108	7.092178984707015e-46
529.1867334380638	8.165461171428684e-46
607.2875570283758	9.415898321688606e-46
696.9150086689712	1.0857824113425539e-45
799.7702631759636	1.2510764197567746e-45
917.8055658209682	1.4415339498234203e-45
1053.2612869436111	1.658387058192135e-45
1208.7084453250216	1.90786185446139e-45
1387.0975074376272	2.2000267781927714e-45
1591.8143888059826	2.527021753326353e-45
1826.7447204130333	2.8980774156905306e-45
2096.347599961048	3.323617098380779e-45
2405.740227823844	3.814626243732599e-45
2760.7950341238543	4.374747527087922e-45
3168.251140455652	5.0171143128913757e-45
3635.842271856327	5.753803133269047e-45
4172.443546857263	6.603831844568384e-45
4803.244167031618	7.459737822255755e-45
5494.919556537137	8.678766511086257e-45
6305.895561434075	9.953114645223462e-45
7236.5606852983865	1.1423521786262706e-44
8304.579427588389	1.3090643946164769e-44
9530.223329603796	1.502456885563848e-44
10936.755738694841	1.7230703939804952e-44
12550.8733584785	1.976077723852914e-44
14403.212965910452	2.2715643364186746e-44
16528.932912961856	2.6112356170021227e-44
18968.380450099376	2.997002247352257e-44
21767.85753770955	3.4451496209259123e-44
24980.499680959114	3.954113175062188e-44
28667.284468825957	4.545379142841367e-44
32898.18895988707	5.216883308984285e-44
37753.51788263606	5.992280519966158e-44
43325.42786025183	6.882926778930848e-44
49719.676590382456	7.899764728431251e-44
57057.63018027022	9.073924696182415e-44
65478.56673746386	1.0406295948607409e-43
75142.31993944707	1.1924966539255283e-43
86232.31275848363	1.3643888259301276e-43
94127.23702028641	1.4766539528058985e-43
